Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP57,OUT049,1747.577929321108
FDE57,OUT046,2313.5432769275894
NCN18,OUT046,1796.4549145112042
NCQ05,OUT018,2097.707766566469
FDW47,OUT035,1996.6000308695175
FDV46,OUT035,2267.4986564312185
NCP29,OUT045,962.7556126983504
FDE09,OUT018,1519.6091221832298
NCU06,OUT027,5055.277810133356
FDT19,OUT010,876.0233822856171
DRF15,OUT017,2577.0972069645195
DRI51,OUT013,2739.4817720396013
NCX54,OUT013,1687.4753551441731
DRE01,OUT013,3810.6662451298325
NCB07,OUT045,3033.930139752446
FDU50,OUT035,1940.8580375129059
FDG40,OUT035,649.5378394288032
FDW10,OUT018,2509.693360585313
FDX51,OUT013,3168.4727776915206
NCP17,OUT045,983.7762869089634
FDP21,OUT035,3082.7023927413684
FDL04,OUT045,1646.818284226168
FDV23,OUT013,2006.8193202988696
FDF24,OUT046,1408.75043332602
FDH56,OUT027,3330.9850956758773
FDB51,OUT049,1097.7245197720854
FDI58,OUT027,3024.435077600916
FDR20,OUT013,877.9261063695599
FDC51,OUT018,1756.1382587464818
FDB16,OUT027,2864.2042517791215
FDE40,OUT049,1110.191410664641
NCM17,OUT035,768.591203384778
FDU56,OUT035,3014.2059702708057
FDS32,OUT019,401.4854225461645
FDX02,OUT049,3626.328904059409
FDT39,OUT027,3946.153532606638
FDE35,OUT017,1133.3677505537858
NCI42,OUT019,1406.9786912861368
DRL23,OUT046,1739.4938460486346
FDA10,OUT046,1984.1535549802584
FDA11,OUT013,1577.7812032902925
NCM06,OUT046,2479.5826948256645
NCT05,OUT035,4105.254653581988
NCQ02,OUT010,1037.5632297842862
NCY06,OUT049,2115.941009952855
FDY56,OUT035,3663.9144415591145
FDL02,OUT035,1773.211300401062
NCI06,OUT035,2868.0056160034956
FDQ14,OUT045,2367.583560430031
FDQ12,OUT017,3759.691732331112
FDP36,OUT046,889.0566184675204
FDK21,OUT027,5418.1620728212
FDO40,OUT045,2324.332312614785
NCK54,OUT019,37.11970335690785
FDY09,OUT018,2536.4943857751014
NCW30,OUT049,4163.349758564091
NCC55,OUT027,2046.560622436601
FDE58,OUT018,1605.8489865020279
FDR39,OUT013,2965.2143341145347
FDU28,OUT049,3065.5560740416495
FDH08,OUT017,3772.099975309886
FDG35,OUT045,2799.7182390943854
FDG22,OUT049,713.9566483634335
FDC34,OUT035,2572.6679025399135
FDP15,OUT018,3754.3822251882157
FDK34,OUT010,1878.794124978208
FDU45,OUT035,1960.305587377682
FDQ04,OUT027,2120.421908272955
FDX22,OUT018,3090.4745093413303
FDB45,OUT017,1836.717972742891
NCH43,OUT027,4858.562730739629
DRE60,OUT046,3556.595302965151
FDD17,OUT027,5185.943637236478
NCM54,OUT017,2161.5109267910293
NCH55,OUT013,2050.136599121751
NCT06,OUT017,2753.7156374132055
FDA48,OUT027,4942.028442634615
FDY58,OUT027,5061.395273812741
FDO25,OUT045,3293.708819742107
FDN50,OUT045,1542.606312048631
FDH35,OUT035,2680.545032339145
FDK09,OUT045,3551.2793129567135
FDO16,OUT013,1375.9092924610482
FDW11,OUT045,1026.209550130558
FDU47,OUT027,3734.2106591600977
NCQ42,OUT010,131.6229131930363
FDK55,OUT027,2913.0895109702597
FDN08,OUT049,1979.08061121439
FDT57,OUT045,3725.26763542126
FDJ12,OUT018,3052.2208779286693
DRL59,OUT017,1009.8809866138458
NCN53,OUT046,626.3504764785525
FDO51,OUT010,1110.3342604639301
FDK56,OUT017,3134.287744422314
FDY12,OUT035,953.0319513627846
FDU15,OUT035,740.4625756635542
FDQ19,OUT046,3939.3647995878746
DRF15,OUT045,2422.448176168764
DRE25,OUT019,441.08931278680666
FDK57,OUT018,1628.797192339162
FDD33,OUT010,1749.0105633855183
FDR34,OUT027,5112.232193895192
FDU04,OUT045,1915.574227887555
FDE35,OUT019,869.4105316793814
NCD31,OUT035,2631.2796125817813
FDJ56,OUT035,1661.2060313530678
NCU53,OUT046,2638.594407221185
FDD39,OUT035,3470.700100050726
NCU17,OUT019,278.0968746774397
FDJ20,OUT046,2062.3727791352158
NCW41,OUT018,2206.179096345142
FDL52,OUT035,749.3263849199243
FDS39,OUT035,2333.017882484706
DRJ47,OUT045,2714.2551346212904
FDP13,OUT010,1210.5134425473732
DRK39,OUT010,567.6207756863796
FDF28,OUT010,157.67335399797548
FDB09,OUT045,1985.8255269896254
FDM51,OUT046,1714.3620648994497
DRM49,OUT018,490.29052884025805
DRF23,OUT013,2801.443765585046
DRH01,OUT035,2780.036076238247
FDH12,OUT027,3168.1878275604286
FDA28,OUT019,130.4735888037926
FDW37,OUT018,1172.5865015227378
FDF02,OUT046,1705.0247243452272
DRL37,OUT046,761.1507811503488
NCF43,OUT046,2278.4952783594263
FDH08,OUT010,1724.0446436844059
FDR34,OUT019,1768.3943943348554
NCK19,OUT049,3126.9305648174677
NCD55,OUT018,425.99196761478015
FDT27,OUT049,3810.933193719846
FDQ57,OUT045,2311.63686156895
FDA47,OUT035,2670.7718134582283
DRG15,OUT027,2484.296369364236
FDE05,OUT018,2090.225012357353
FDN46,OUT046,1688.2769480871807
FDX27,OUT027,2991.7100420974375
FDT51,OUT045,1801.0088397245372
FDU33,OUT013,808.9274315441025
FDJ16,OUT027,2420.364750601222
FDD20,OUT019,76.42184707476372
FDT36,OUT049,633.0602447476163
DRF15,OUT027,3881.716458232968
FDN52,OUT010,464.86205294202455
FDC22,OUT027,4508.071664421592
FDX15,OUT045,2513.8082225133867
FDT13,OUT013,3005.739521758879
FDU04,OUT017,2098.245345792302
FDU31,OUT019,1575.422537890157
FDW59,OUT027,2856.986034899045
NCO29,OUT046,2649.5338598133176
FDL15,OUT035,2501.0670113891238
FDI41,OUT049,2424.7363739284156
FDQ48,OUT049,1703.9605464145288
DRI39,OUT013,944.8187184874964
FDI08,OUT013,4043.2662842833843
FDC21,OUT049,1891.0904474667923
FDF58,OUT035,1093.9418733467642
FDS08,OUT010,930.9741920720189
FDE47,OUT045,1938.4730457308488
NCP18,OUT019,502.7442539782501
NCR41,OUT013,1577.3964632182956
FDA27,OUT013,4102.288671984365
FDA43,OUT035,3146.418037373961
FDA49,OUT045,1365.7968659315857
NCE55,OUT018,2513.639672524816
DRM49,OUT027,2230.0791326343633
FDF22,OUT027,4839.562760740926
FDQ15,OUT018,1070.4074723021272
NCS54,OUT017,2910.9020851034984
NCY05,OUT013,630.2839089454146
FDR45,OUT046,3832.1887701583673
FDK57,OUT049,2004.1941181225502
FDF41,OUT010,1987.4681320382997
FDV21,OUT046,2032.240278248135
FDD51,OUT046,805.0261687627194
FDF33,OUT046,1825.412681879464
FDA38,OUT046,3829.848469732473
FDR56,OUT045,3112.818448271436
NCN41,OUT017,2074.2162416186993
FDC60,OUT027,2904.685550187769
FDB47,OUT045,3252.102779957103
DRH01,OUT013,2796.0182218449063
FDW08,OUT046,1727.656927225316
FDF38,OUT027,2161.7536517356493
FDY32,OUT017,2738.1759220589447
FDG34,OUT049,1870.5828815681461
FDG47,OUT019,2206.0038779120223
NCF18,OUT035,3038.911084156226
FDL39,OUT019,1017.9037121359343
NCH55,OUT035,2054.386550736591
DRJ35,OUT049,1056.6935901885695
FDS44,OUT035,3867.636070472342
DRE01,OUT018,3495.2493652072562
FDY39,OUT013,3011.4235346545483
FDY32,OUT018,2297.0148044748767
FDR33,OUT027,3241.879188343224
NCP50,OUT049,1367.1189624492945
FDZ47,OUT018,1350.127508862362
FDU57,OUT049,2525.58912439865
FDY44,OUT013,3172.2370105694827
DRH59,OUT018,914.7331060502274
FDB03,OUT027,5279.945813050709
FDY46,OUT045,2928.955047264247
FDM39,OUT045,2792.2080500558577
FDY36,OUT035,1288.2204924648327
NCM55,OUT035,2956.6466870320955
FDJ50,OUT010,1021.3017608511793
DRL60,OUT013,2426.5887542438777
NCJ54,OUT049,3711.7261295909248
FDX59,OUT017,745.2207099796651
FDI07,OUT013,3242.462114131178
DRF51,OUT010,1269.9802971983684
FDM14,OUT017,1919.2600739425552
FDP21,OUT045,2990.587787478007
FDE40,OUT035,1141.5008620033127
FDE05,OUT035,2445.5474916412786
FDM13,OUT027,3586.3385930044124
FDC34,OUT027,3964.8338620796003
NCI55,OUT018,1675.9295720750924
NCE43,OUT018,2374.1112946225394
FDW58,OUT018,1454.9539259382432
FDG60,OUT045,3669.728198161527
FDV31,OUT017,2951.251023912084
FDR47,OUT013,3117.714663200374
FDM60,OUT019,1179.990882166089
NCF06,OUT018,3784.6861907951106
NCN26,OUT027,3310.209617716978
FDQ59,OUT049,1509.8664756166368
FDF09,OUT046,690.3376935282081
NCS06,OUT017,4304.547048992251
FDT44,OUT046,1938.929090274435
FDI19,OUT017,4018.3306403202823
FDT22,OUT017,1125.4307233387863
NCF54,OUT027,4143.186396367454
DRG25,OUT045,2905.8828809165607
FDB59,OUT017,3281.491105986559
FDQ37,OUT017,3239.6468361136576
FDP56,OUT035,876.7825155460037
FDW44,OUT035,2846.6299661148532
FDJ26,OUT010,1525.9826887746412
FDU43,OUT018,3528.035678318359
FDW33,OUT045,1643.9098099500302
NCX53,OUT027,3719.588113729279
FDN56,OUT010,461.400240242604
DRF15,OUT049,2497.279902097436
FDO33,OUT017,1978.2043994959777
FDZ39,OUT010,170.78163788478787
NCJ19,OUT017,1029.9163329275007
FDU01,OUT035,3037.3920909222024
FDT12,OUT035,3643.146100648435
NCM18,OUT018,716.165842519692
FDP19,OUT017,2199.9284308921315
NCR42,OUT049,617.250834686065
FDN10,OUT046,1946.349393910592
FDG44,OUT017,1060.1943149669132
FDQ10,OUT046,2772.281054776957
DRH13,OUT049,1757.024827019202
FDT52,OUT013,3941.310255179883
FDM56,OUT045,1754.4864504922411
NCO43,OUT010,293.7527944098367
NCV29,OUT035,2855.68004671214
NCF06,OUT013,4118.634070150953
FDO50,OUT035,1532.5159974376825
FDT59,OUT013,3683.3774648503586
FDX40,OUT027,2070.1683459870237
FDE50,OUT017,3151.4501576739613
FDX51,OUT017,3328.611073202712
NCD30,OUT018,1295.6727437437166
FDK15,OUT013,1656.6332878957355
FDL12,OUT045,1000.2756975549951
FDK46,OUT017,4241.33647572914
DRH49,OUT010,600.5362949387502
FDQ57,OUT046,2389.451385531929
FDY59,OUT017,1662.4271465528645
FDO09,OUT018,3878.3673832944396
NCG30,OUT035,2047.4495346967242
FDM09,OUT017,2862.926214429256
NCN17,OUT027,3055.6438636373123
NCS42,OUT013,1460.1840267613175
FDD02,OUT019,32.57414150918521
FDE34,OUT013,2914.589478510049
FDU38,OUT045,3025.523863047095
FDB33,OUT046,2571.570731653089
NCJ29,OUT017,1535.200384916805
FDZ27,OUT035,884.9550602237937
FDI40,OUT013,1666.304574666468
FDG22,OUT013,719.2176905828983
FDT51,OUT017,1989.8991105293953
FDF20,OUT018,2887.3216765771067
FDV50,OUT035,2016.763766071319
FDT02,OUT049,705.4260307340537
DRC49,OUT017,2438.479642788806
FDF26,OUT049,2529.554878831006
FDV52,OUT035,1988.9624924910986
FDX59,OUT049,685.6421837945754
FDV25,OUT035,3571.3336721030964
FDW23,OUT027,2102.8360910445863
FDE53,OUT018,1461.4453203965027
FDA19,OUT017,2241.7903612888013
FDH22,OUT046,2045.036789952408
NCO41,OUT013,1593.1649367554137
FDX12,OUT017,4004.6177742195387
FDF17,OUT013,3153.2921751478243
FDS11,OUT045,3532.5337765395398
FDR51,OUT035,2481.4819096490382
FDT49,OUT010,230.0343682016346
FDC56,OUT013,1959.2710630624606
FDR13,OUT027,3364.3942447451172
FDQ60,OUT035,2018.518197772055
FDN38,OUT049,4025.900896078855
NCL29,OUT013,2508.7553283733096
FDO13,OUT027,4071.9926687071684
FDE26,OUT018,2011.9131451815529
FDA31,OUT010,832.698153141157
FDX14,OUT035,1297.1734946222246
FDA34,OUT045,2736.3070828281307
FDF26,OUT013,2511.482543465244
FDE38,OUT045,2613.4861949060905
DRI11,OUT046,1856.865994388766
FDQ60,OUT027,3381.0692098983745
FDL21,OUT027,2169.113321318727
DRC12,OUT027,4484.50744089067
FDC47,OUT046,3633.8033317938953
FDE57,OUT045,2215.5011899049014
FDT14,OUT045,1932.5048933016433
NCZ53,OUT046,3031.6588118228383
FDE28,OUT018,3386.479996503469
FDR19,OUT035,2393.0050344296405
NCF54,OUT019,827.487324923999
FDZ08,OUT046,1405.7238028820761
NCJ05,OUT018,2158.4353484024596
FDF59,OUT046,2073.644955004902
NCO05,OUT035,1655.8265535534888
FDW24,OUT018,553.5323780459598
NCX42,OUT018,2350.8075983701838
NCA53,OUT035,850.2657558952692
FDI45,OUT019,918.646166035775
FDG46,OUT046,1901.26936490158
FDM20,OUT010,1952.4158561733511
FDW11,OUT010,877.4291554288818
FDX08,OUT035,2923.492885870146
NCK17,OUT035,727.3715488322396
FDK32,OUT018,2193.544365981753
NCA42,OUT035,2577.474869593655
DRI01,OUT035,2761.9386897999275
NCL55,OUT049,4049.116557730361
DRE25,OUT018,1232.0352680328915
FDD14,OUT017,3037.4608010876136
FDB10,OUT046,3761.6593661241577
DRN11,OUT035,2337.621710683791
FDP38,OUT018,576.360338030317
NCA30,OUT017,3101.9957990221374
FDT15,OUT017,3134.11721192599
NCP55,OUT018,652.7936949133182
FDF12,OUT035,2420.3093694275067
FDM21,OUT018,3765.224886533101
FDX56,OUT035,3368.5691080079723
FDF10,OUT017,2487.86340604234
FDT32,OUT045,3022.2795380911657
FDM51,OUT018,1415.3502280364933
NCR50,OUT018,2167.6074546371465
FDI19,OUT049,3908.969665987119
FDX21,OUT017,1876.849488833208
FDR31,OUT035,2431.102193508461
FDY02,OUT013,4198.997889610743
NCA29,OUT045,2656.021361826746
NCX17,OUT046,3669.9285819446586
FDM12,OUT045,3018.604338995481
FDI53,OUT027,4027.803860444792
NCU30,OUT049,2656.3592819210144
FDC56,OUT027,3391.412314777138
FDK27,OUT018,1717.3578143943346
NCK18,OUT017,2778.943376859901
FDB52,OUT019,2174.4254317472423
DRG25,OUT027,4430.472746033639
FDZ13,OUT049,952.41535180853
FDB57,OUT019,1690.0729344215147
FDR40,OUT046,1433.2427652209594
NCO14,OUT019,1174.1232326145896
NCN19,OUT045,2972.319569813487
FDQ28,OUT019,596.5036705658295
FDO13,OUT018,2357.25025469906
FDK48,OUT013,1292.4486802374554
FDU07,OUT018,2165.9337052408728
FDW20,OUT046,2038.458787179151
FDV12,OUT010,276.9586740951386
FDH24,OUT013,2555.8030379084303
FDV59,OUT049,3498.517395310918
FDK57,OUT045,1884.2423142757252
FDL16,OUT027,2193.7149256418925
NCQ17,OUT046,2482.61330768433
FDJ15,OUT018,2720.9866664402243
FDX24,OUT049,1585.9562787461482
FDT47,OUT046,1657.5690686471512
FDT10,OUT049,1108.8338720025813
FDZ37,OUT018,1191.9989556667356
FDW43,OUT027,5138.274052331152
DRN36,OUT017,1678.6295184327814
FDJ14,OUT045,1315.2772248782867
FDA32,OUT013,3488.5843149756492
FDJ38,OUT019,1147.478522705876
FDQ57,OUT017,2492.7669234901423
NCQ41,OUT019,1148.1620500401773
FDG56,OUT049,1106.6454273613272
DRC13,OUT027,3467.2795288025964
FDV55,OUT035,2377.738557248882
FDQ49,OUT045,2525.505922192483
FDE29,OUT010,938.9471805322312
FDR03,OUT013,3352.397925471965
FDD45,OUT049,1570.7641280430462
FDN38,OUT010,2062.111170279204
FDT56,OUT046,1046.359006012664
FDT48,OUT045,3133.18836532185
FDU03,OUT049,2983.370239056746
FDC56,OUT010,8.940851174521413
NCO43,OUT027,3030.0635236513235
FDQ27,OUT017,1842.5172443516813
FDR03,OUT046,3367.244912762778
DRH23,OUT010,1059.3907855255604
FDG22,OUT045,656.2370834301064
NCJ42,OUT013,1687.4138294823406
FDR24,OUT046,1547.701882794007
FDW60,OUT035,2901.526192055944
FDJ08,OUT013,3047.9187020799745
DRL59,OUT018,585.8001313102313
FDG60,OUT010,1767.6727028410633
FDW27,OUT017,2665.9305242969594
FDX14,OUT018,990.043705684066
FDC20,OUT013,978.8924097868353
NCS29,OUT018,3856.049565067331
FDJ56,OUT046,1651.5665593411436
FDB20,OUT019,640.5231420111234
FDL28,OUT027,5103.640522197167
FDW01,OUT018,2139.5198330124203
FDL03,OUT046,3233.3235046704112
FDX22,OUT049,3423.8394872984954
FDJ21,OUT035,2408.702274617526
FDR31,OUT045,2371.647755281566
FDG21,OUT035,2509.1163191018813
FDS22,OUT027,2217.346649928848
FDK08,OUT035,1702.979568751909
FDE17,OUT018,2181.4691476910893
NCN30,OUT017,1679.0927976630128
FDT50,OUT046,1656.683368369609
NCX42,OUT049,2654.6057605503865
FDJ12,OUT035,3391.99153608464
NCA18,OUT027,3310.7589973668764
FDP23,OUT019,1547.8918784332786
FDX12,OUT013,3889.5961242700314
FDN40,OUT018,2151.1341153490694
FDV48,OUT035,1367.7042462458226
NCY54,OUT013,2715.647599317941
FDL16,OUT010,1172.2693348555263
FDR45,OUT018,3519.17312429928
FDJ52,OUT046,2612.017643358553
DRG01,OUT017,1393.2605809733045
FDP52,OUT013,3722.124173100645
FDU58,OUT017,3152.419794416229
FDL02,OUT045,1693.5092835570617
FDG28,OUT013,3926.949057472343
FDA19,OUT035,2132.6120079230495
FDW46,OUT027,2578.675030246104
NCD43,OUT049,1712.19895975984
DRG39,OUT013,896.2555135350344
NCF55,OUT049,659.2782090625401
FDJ07,OUT046,1956.7450507438734
FDE08,OUT046,2449.0022269117644
FDP56,OUT019,1065.4025729466796
FDT45,OUT045,848.7581583451233
FDF17,OUT018,2816.211861939976
FDX44,OUT046,1479.9817613783084
FDM28,OUT027,4307.437490797549
FDI36,OUT049,3241.385498005662
FDS07,OUT045,1818.1539112597702
FDD36,OUT045,1857.7535185277711
FDW11,OUT046,1055.8048791449469
FDN40,OUT049,2520.3111325069003
NCQ18,OUT049,1606.6876993393525
NCQ54,OUT017,2779.961692466255
NCS42,OUT045,1417.4124482105458
DRH39,OUT010,683.1023918830779
FDC09,OUT027,3180.8290152500767
FDT08,OUT010,509.92520377627307
FDC08,OUT035,3664.893594434543
FDT20,OUT017,801.0336184678799
FDS35,OUT035,1115.1248904221006
FDX58,OUT018,2618.298761852995
FDW58,OUT046,1757.0606705611567
DRD27,OUT046,1650.6201835579432
FDH32,OUT019,328.9054886558681
FDS26,OUT035,4210.308998204383
FDQ31,OUT046,1505.4173292368528
FDP11,OUT018,3207.814007208306
FDD58,OUT017,1750.7680643177532
FDM33,OUT045,3411.182844389855
FDZ16,OUT049,3188.6693260639395
NCS29,OUT010,2237.859330484226
NCM18,OUT019,953.6542177190204
FDP11,OUT049,3548.979753541812
NCC42,OUT017,2382.2293332228883
DRM23,OUT046,2758.0049753397416
NCN55,OUT027,5206.676661035329
FDK46,OUT013,4104.5703767794
FDR01,OUT046,3232.417271784516
NCA05,OUT045,2340.204531421755
NCP43,OUT017,2955.710822002855
FDR12,OUT010,846.8334720430148
FDQ01,OUT013,4097.020306708663
FDM13,OUT046,2153.5204811291787
FDQ19,OUT017,4045.776263120666
FDK56,OUT019,1029.0302140085391
NCX06,OUT010,979.6633645428005
FDO56,OUT027,3412.8470073726903
FDU45,OUT045,1816.8481522943948
FDI16,OUT019,985.9780630424191
FDL32,OUT046,1899.594637520603
FDA07,OUT046,2079.54707081978
FDA14,OUT045,2321.479462222841
FDV46,OUT027,3692.1924354192997
NCO07,OUT035,3411.7770986373007
NCP41,OUT046,1730.2545475407728
FDY60,OUT018,2033.8633102064568
FDN38,OUT017,4143.0094299139055
FDO15,OUT046,1327.838351940039
FDT60,OUT013,1986.9908663931392
FDA55,OUT035,3660.3366004124173
FDE02,OUT010,398.5042375784467
DRJ39,OUT049,3565.715439374959
FDV34,OUT035,1324.6738006066375
FDS20,OUT027,4388.8219809591255
FDF02,OUT027,3098.9871346606997
FDW40,OUT017,2465.7222342237746
NCB43,OUT046,2974.93766287157
FDR58,OUT017,1619.9343321100332
DRJ59,OUT035,731.1525365040934
NCD30,OUT017,1725.974771732981
FDE14,OUT017,1771.8385786425533
FDC28,OUT018,1460.6357035360966
FDU16,OUT018,1131.4565564680565
NCD19,OUT035,970.2877952087488
FDU21,OUT046,693.5621816758126
FDV59,OUT027,4903.196375897657
FDU03,OUT045,2900.790102074984
FDC33,OUT010,1296.1164730731489
NCR42,OUT035,637.6500665162894
DRH59,OUT035,1271.6324425461216
NCM31,OUT035,2303.7691124275234
FDS50,OUT035,3587.4927988906193
FDP39,OUT046,926.054303008516
FDQ55,OUT013,1966.7300839137106
FDV36,OUT019,93.55081807037595
FDI05,OUT027,2729.445043736285
FDS45,OUT027,3221.24547327467
FDA39,OUT045,643.4960839652354
FDC37,OUT010,159.8844919409321
FDJ60,OUT027,4135.507574321829
DRQ35,OUT046,1997.8097651343614
NCJ06,OUT046,1946.4374430306189
NCY42,OUT018,2014.4811663290593
DRM37,OUT049,3156.634367926242
FDR14,OUT045,818.8205236125682
FDE51,OUT049,855.2380388879055
FDT33,OUT017,2840.7446250264684
FDR08,OUT013,1857.9128495494442
FDE36,OUT010,728.4802906312252
FDL22,OUT019,444.2902549443106
FDR44,OUT013,2179.9174269611012
FDI56,OUT019,461.209978303021
FDE47,OUT010,121.79314674393709
FDV27,OUT010,401.20101967138703
FDV10,OUT049,809.9513546108383
FDC40,OUT045,1292.0259666904153
NCX41,OUT013,3351.231030352503
NCQ38,OUT027,3125.7365983066593
FDV12,OUT027,3110.8710225785135
FDE52,OUT017,1634.5982449716507
FDG20,OUT027,4300.262013613888
FDV16,OUT027,2073.807722083
FDI32,OUT017,1974.5699297321098
FDJ32,OUT049,1096.7264671282423
FDN39,OUT018,2473.773488411224
FDY34,OUT017,2855.60427664739
FDC14,OUT035,800.0818875673335
FDA55,OUT017,3755.511413743179
FDZ50,OUT010,1025.5756068496598
DRG13,OUT049,2683.7712549881426
FDP01,OUT013,2523.300525186487
NCG54,OUT017,2862.839021818583
FDM13,OUT045,2086.5823459826815
NCO18,OUT027,4270.736060433733
NCW41,OUT013,2505.8967316021217
FDM52,OUT027,3817.0057220070103
NCF55,OUT035,642.3346095634438
FDT09,OUT046,2192.7616533743676
NCM19,OUT035,1815.7415885527253
FDW12,OUT018,2110.3636710861474
FDP15,OUT019,2137.2996706089534
FDK36,OUT045,780.531907534813
FDZ25,OUT035,2833.4381669580316
NCW06,OUT049,3109.3241589341515
FDW60,OUT046,2923.007085803514
DRC49,OUT013,2331.289489787314
NCT17,OUT035,3044.2165130381027
NCN06,OUT018,2307.643735639379
FDC45,OUT013,2743.386845836555
DRJ47,OUT019,802.2840226666099
NCF06,OUT045,4026.1063848457215
FDE21,OUT010,5.283483286652881
DRG27,OUT013,710.1687410190116
FDW40,OUT049,2357.958323166162
NCO53,OUT046,2930.493457275319
FDE23,OUT049,857.7359541118767
FDQ16,OUT046,1792.975609123801
FDS26,OUT045,4069.9401608885355
FDZ13,OUT010,1095.49936558516
FDS14,OUT049,2569.4733518654075
FDC10,OUT045,1908.516979524591
FDY16,OUT049,3034.862723305665
FDJ20,OUT035,2117.1250716958157
FDV43,OUT035,787.7188949723718
FDZ32,OUT027,3213.663603625323
FDR23,OUT046,2829.573342535431
FDN24,OUT035,925.511238304458
FDE34,OUT027,4345.164578582406
FDU31,OUT013,3541.389420977339
FDW33,OUT018,1441.3517513379843
FDU26,OUT046,1982.1192569817586
FDE20,OUT027,4212.192976890515
NCW05,OUT035,1723.0926318648285
FDB22,OUT018,2130.9102734355392
FDO56,OUT046,1962.9328135679298
FDA19,OUT027,3540.230657608011
DRI39,OUT045,883.3634289874576
FDH52,OUT018,758.0105005293931
FDZ50,OUT035,3009.679008579067
NCN42,OUT035,2393.4521848333543
FDB53,OUT013,2382.4290808153464
DRG11,OUT017,1883.3576456043893
DRK11,OUT027,3819.292487402937
FDQ60,OUT017,2136.9703290927464
FDT36,OUT017,722.1507398256008
DRG25,OUT018,2658.240263100588
DRJ23,OUT046,3052.051710135377
FDG05,OUT035,2611.5949076325833
NCK06,OUT018,1650.559027178303
FDU52,OUT017,2607.008305701691
FDW07,OUT018,1187.4692228953631
NCM17,OUT045,690.4588488036306
FDA22,OUT045,2637.4858329353083
NCA41,OUT018,2782.4692919285862
FDF38,OUT035,808.6106906392265
FDH52,OUT046,1108.3750130225376
FDY58,OUT019,1672.0976680413219
FDZ16,OUT045,3082.711796932139
NCM18,OUT017,1135.5609260652955
FDA22,OUT018,2368.0376239408924
NCJ43,OUT035,2840.3445088858953
FDI34,OUT027,5130.593718966584
FDG56,OUT046,1100.307304031277
FDS34,OUT046,1935.0799110481712
DRC01,OUT035,932.6592359803449
FDQ04,OUT035,722.111250537931
FDK04,OUT035,1017.3585645985609
FDT51,OUT049,1897.618604635686
FDV26,OUT017,3309.6000138127456
FDS04,OUT049,2343.7757473585043
FDW43,OUT018,3390.927313651375
FDQ28,OUT010,583.875150322036
NCK06,OUT017,2074.6436826794916
FDS23,OUT018,1801.2347063606694
FDZ36,OUT019,1104.2105721255216
FDE56,OUT018,782.4200361640601
FDW10,OUT027,4227.48456563487
NCN14,OUT045,2877.930831037861
NCQ18,OUT045,1511.622435748608
FDW08,OUT017,1857.4223505516484
FDU43,OUT035,3849.1531815340177
FDR33,OUT010,158.64781308229522
FDM24,OUT010,525.9170273959221
NCZ05,OUT046,1676.0600501084432
NCV41,OUT035,1849.5763841000908
FDV11,OUT018,2534.6645428358206
NCY05,OUT035,667.2014462665288
FDV44,OUT018,2771.5675663837656
FDW32,OUT049,1482.4945812598698
NCU18,OUT027,3709.1564860940653
NCC43,OUT035,3997.171125561671
FDW19,OUT013,1871.209912604123
FDN31,OUT035,3107.1139641306636
FDI48,OUT045,847.0496279652043
FDS24,OUT017,1642.8573835541301
FDF46,OUT049,1907.3268961424683
DRG23,OUT017,2548.814909998503
FDG14,OUT018,2169.0666028660107
NCY30,OUT049,2895.963394908361
FDO28,OUT018,1676.4522430094707
DRD24,OUT035,2323.6041694677297
FDI33,OUT049,1526.818306529709
FDN32,OUT046,3008.5425133017916
FDR16,OUT045,3364.8659127988685
FDF26,OUT046,2530.987980719874
NCN29,OUT018,525.7097015134168
FDE20,OUT045,2707.8451773552706
FDA46,OUT046,3082.427588404854
FDU28,OUT045,2979.8288370947703
FDQ48,OUT045,1612.0049798195892
FDV36,OUT013,2086.1398458281183
FDR14,OUT018,591.3417181940754
FDP23,OUT017,3593.047645760428
FDP56,OUT013,897.4255031335492
FDK48,OUT010,661.8316411852709
FDR48,OUT046,2457.2866281535053
NCY29,OUT049,986.4472729003
FDM22,OUT018,651.8080573842421
DRJ01,OUT013,2594.2070711780034
FDZ43,OUT045,3875.2294899816025
FDV03,OUT035,2532.5296930962313
FDX11,OUT027,4365.776479838021
NCA41,OUT027,4504.941836031313
FDE38,OUT017,2805.464568887677
FDI27,OUT018,541.9170175220356
FDN32,OUT013,2961.029214290974
NCN43,OUT017,2078.1940892919765
FDB47,OUT027,4731.645517090987
FDV03,OUT017,2635.48186716683
NCN30,OUT045,1532.2111225962713
NCV54,OUT010,6.563526762026413
FDV07,OUT013,1815.9425629447014
FDP07,OUT049,3213.586491609777
FDK48,OUT018,924.2758233816589
FDM15,OUT019,553.1673344976557
FDY19,OUT027,3355.538797264012
FDK46,OUT046,4139.632227162832
FDY11,OUT045,1093.8451972893813
FDH09,OUT046,924.9578439952506
FDO08,OUT027,4138.828942691854
FDU14,OUT013,4002.0126082941442
FDD22,OUT027,3259.156496757939
FDM27,OUT017,2685.6200013839134
FDL02,OUT027,3193.3191819315443
NCA17,OUT035,2389.0043621684736
FDE38,OUT019,713.9098166651197
NCG07,OUT049,3034.744721534632
DRC27,OUT013,3932.8061777160983
FDA27,OUT035,4145.4320354579
FDW40,OUT045,2262.89576331253
DRI11,OUT013,1873.1401304917736
FDN50,OUT046,1618.8645653029366
FDR12,OUT046,2807.4078099616
