Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDE39,OUT019,295.44220507022646
FDP57,OUT049,1757.907448455066
FDE57,OUT046,2274.7925006740497
NCN18,OUT046,1748.3032341409207
NCQ05,OUT018,2084.072764508652
FDW47,OUT035,2002.1169574310575
FDV46,OUT035,2261.6677095678706
NCP29,OUT045,1013.2567373748525
FDE09,OUT018,1572.2258556123165
NCU06,OUT027,4773.889109982703
FDT19,OUT010,1002.75824924892
DRF15,OUT017,2529.3300271953767
DRI51,OUT013,2829.8302896643354
NCX54,OUT013,1870.2886771067688
DRE01,OUT013,3738.710857138223
NCB07,OUT045,2913.971706092165
FDU50,OUT035,1936.3845960001668
FDG40,OUT035,777.4948447393381
FDW10,OUT018,2446.9104767612416
FDX51,OUT013,3242.916966553852
NCP17,OUT045,1074.8824500088213
FDP21,OUT035,2994.703877373807
FDL04,OUT045,1647.3380819274248
FDV23,OUT013,2146.959504960668
FDF24,OUT046,1455.636534552943
FDH56,OUT027,3224.917897697708
FDB51,OUT049,1175.7538888800104
FDI58,OUT027,2939.299926102026
FDR20,OUT013,1160.1357555147692
FDC51,OUT018,1793.5764583527339
FDB16,OUT027,2809.2359626780544
FDE40,OUT049,1159.5294272987603
NCM17,OUT035,859.1578831921365
FDU56,OUT035,2928.1050399363867
FDS32,OUT019,628.7755161935261
FDX02,OUT049,3466.174221600888
FDT39,OUT027,3809.2083117927577
FDE35,OUT017,1221.7216390310532
NCI42,OUT019,1544.7334475810858
DRL23,OUT046,1746.7153617565841
FDA10,OUT046,1923.0556459746063
FDA11,OUT013,1783.2288737342801
NCM06,OUT046,2392.435753184759
NCT05,OUT035,3916.0157217020896
NCQ02,OUT010,1246.9238038562726
NCY06,OUT049,2077.543571765158
FDY56,OUT035,3510.0944902776264
FDL02,OUT035,1769.0534302981196
NCI06,OUT035,2778.8414359720564
FDQ14,OUT045,2328.316456071574
FDQ12,OUT017,3613.1771995253166
FDP36,OUT046,950.8813115918097
FDK21,OUT027,5143.457106854746
FDO40,OUT045,2300.9450944565488
NCK54,OUT019,225.91343247126088
FDY09,OUT018,2492.3180716252973
NCW30,OUT049,3960.6981963941607
NCC55,OUT027,2043.4951015041784
FDE58,OUT018,1634.0750720142742
FDR39,OUT013,3030.0232637223835
FDU28,OUT049,2936.2102353328664
FDH08,OUT017,3635.7053306662956
FDG35,OUT045,2746.226857987296
FDG22,OUT049,824.2040034146221
FDC34,OUT035,2461.900455150899
FDP15,OUT018,3574.0502343495727
FDK34,OUT010,1997.0602162656678
FDU45,OUT035,1971.3397275200646
FDQ04,OUT027,2110.5672370377897
FDX22,OUT018,2995.671612042106
FDB45,OUT017,1877.1743448472248
NCH43,OUT027,4595.468528861162
DRE60,OUT046,3327.3119109057416
FDD17,OUT027,4921.535569128045
NCM54,OUT017,2143.5698490896507
NCH55,OUT013,2207.4571214798434
NCT06,OUT017,2687.549291183813
FDA48,OUT027,4661.255735674246
FDY58,OUT027,4805.533823667974
FDO25,OUT045,3134.433059693415
FDN50,OUT045,1593.7134542811482
FDH35,OUT035,2614.1301803959395
FDK09,OUT045,3387.146055202702
FDO16,OUT013,1612.9241515812419
FDW11,OUT045,1116.1293774782403
FDU47,OUT027,3567.586135599282
NCQ42,OUT010,399.28542693517284
FDK55,OUT027,2864.503123925546
FDN08,OUT049,1953.0597358894247
FDT57,OUT045,3580.3097781597016
FDJ12,OUT018,2953.4919819464358
DRL59,OUT017,1107.2479344557569
NCN53,OUT046,729.7299064903086
FDO51,OUT010,719.544628069573
FDK56,OUT017,3001.992653994649
FDY12,OUT035,1004.4829920663251
FDU15,OUT035,870.142141217822
FDQ19,OUT046,3762.7317802486177
DRF15,OUT045,2378.896827595214
DRE25,OUT019,192.23792490830442
FDK57,OUT018,1639.9525163725311
FDD33,OUT010,1826.3442866957735
FDR34,OUT027,4864.336261930602
FDU04,OUT045,1941.0418605872242
FDE35,OUT019,543.2913835907887
NCD31,OUT035,2579.3661484254735
FDJ56,OUT035,1630.456452879735
NCU53,OUT046,2552.4768084842362
FDD39,OUT035,3330.5701157653084
NCU17,OUT019,58.27030971802856
FDJ20,OUT046,2017.8823849279697
NCW41,OUT018,2186.6921800507134
FDL52,OUT035,864.2991286808224
FDS39,OUT035,2318.02618663429
DRJ47,OUT045,2635.3572482006684
FDP13,OUT010,888.0939132475864
DRK39,OUT010,247.4459295714821
FDF28,OUT010,434.1498055026377
FDB09,OUT045,1984.6366270032668
FDM51,OUT046,1735.8872229031876
DRM49,OUT018,555.7975776106637
DRF23,OUT013,2842.058566622646
DRH01,OUT035,2671.7938698562284
FDH12,OUT027,3063.1646060195726
FDA28,OUT019,363.5507313425337
FDW37,OUT018,1205.694544245489
FDF02,OUT046,1687.16014751975
DRL37,OUT046,838.859747550116
NCF43,OUT046,2221.300068684408
FDH08,OUT010,1875.8539981954186
FDR34,OUT019,1878.9917225206814
NCK19,OUT049,2981.30770900087
NCD55,OUT018,563.9813395926681
FDT27,OUT049,3627.4260044019793
FDQ57,OUT045,2290.069211207013
FDA47,OUT035,2577.1300933749544
DRG15,OUT027,2433.904369462718
FDE05,OUT018,2082.7684508055627
FDN46,OUT046,1650.9579340969299
FDX27,OUT027,2894.29090756212
FDT51,OUT045,1838.604403575947
FDU33,OUT013,1040.8169465994224
FDJ16,OUT027,2369.177017116568
FDD20,OUT019,340.04112310873006
FDT36,OUT049,715.8900796062103
DRF15,OUT027,3726.645029553124
FDN52,OUT010,208.0445783336313
FDC22,OUT027,4256.000176034792
FDX15,OUT045,2416.9405259080877
FDT13,OUT013,3093.9142901657033
FDU04,OUT017,2116.9888526404325
FDU31,OUT019,1698.3594348259812
FDW59,OUT027,2815.0013034915737
NCO29,OUT046,2568.3852366298797
FDL15,OUT035,2460.8969776317563
FDI41,OUT049,2368.9925660177014
FDQ48,OUT049,1726.734853587821
DRI39,OUT013,1171.9985331582511
FDI08,OUT013,4018.052810827452
FDC21,OUT049,1896.0851821659153
FDF58,OUT035,1195.8396970302701
FDS08,OUT010,1123.0273928751722
FDE47,OUT045,1947.2658604702951
NCP18,OUT019,706.5719815816501
NCR41,OUT013,1786.0766925774642
FDA27,OUT013,4089.0356756036053
FDA43,OUT035,3037.5663427735653
FDA49,OUT045,1414.7198888693974
NCE55,OUT018,2409.6073753332576
DRM49,OUT027,2163.7590373068588
FDF22,OUT027,4595.069223984202
FDQ15,OUT018,1103.634975062791
NCS54,OUT017,2843.7295830721814
NCY05,OUT013,906.9175713405871
FDR45,OUT046,3655.222377338174
FDK57,OUT049,1976.5116532322995
FDF41,OUT010,2021.039222539389
FDV21,OUT046,1951.096070143501
FDD51,OUT046,863.9160301269603
FDF33,OUT046,1838.0253094792843
FDA38,OUT046,3657.280471840447
FDR56,OUT045,2988.0580918410114
NCN41,OUT017,2063.5114673553
FDC60,OUT027,2809.168356211606
FDB47,OUT045,3124.0253794723394
DRH01,OUT013,2851.112223534784
FDW08,OUT046,1688.8528763373724
FDF38,OUT027,2177.2243300727605
FDY32,OUT017,2642.0467437951247
FDG34,OUT049,1876.152142860245
FDG47,OUT019,2230.543804157159
NCF18,OUT035,2915.4562336206936
FDL39,OUT019,1160.3290188206502
NCH55,OUT035,2046.5445628236207
DRJ35,OUT049,1117.191964408642
FDS44,OUT035,3649.606108376025
DRE01,OUT018,3279.6371437055313
FDY39,OUT013,3087.5161717440824
FDY32,OUT018,2226.537448790935
FDR33,OUT027,3157.599552807662
NCP50,OUT049,1416.949044917977
FDZ47,OUT018,1389.1639493550206
FDU57,OUT049,2445.8353014446648
FDY44,OUT013,3245.9650507366696
DRH59,OUT018,987.1675216934591
FDB03,OUT027,4952.838885595291
FDY46,OUT045,2843.294046154434
FDM39,OUT045,2717.746136980968
FDY36,OUT035,1372.3132442561555
NCM55,OUT035,2850.95295020476
FDJ50,OUT010,625.5740873381412
DRL60,OUT013,2547.9739479937843
NCJ54,OUT049,3527.407982779224
FDX59,OUT017,868.8597924363116
FDI07,OUT013,3304.956298148403
DRF51,OUT010,977.6674386693737
FDM14,OUT017,1951.5539626589998
FDP21,OUT045,2908.434747857551
FDE40,OUT035,1200.0267686408383
FDE05,OUT035,2413.015115212863
FDM13,OUT027,3456.462868143357
FDC34,OUT027,3746.414173512295
NCI55,OUT018,1706.2674762280394
NCE43,OUT018,2295.9194265183332
FDW58,OUT018,1518.8085169326005
FDG60,OUT045,3510.594090059327
FDV31,OUT017,2846.932152863429
FDR47,OUT013,3166.441395495118
FDM60,OUT019,828.5021051449587
NCF06,OUT018,3616.9835924380013
NCN26,OUT027,3208.732807433442
FDQ59,OUT049,1542.3949918504795
FDF09,OUT046,810.7375660059956
NCS06,OUT017,4098.884843264825
FDT44,OUT046,1903.4123464702043
FDI19,OUT017,3843.8183382078532
FDT22,OUT017,1181.794603045445
NCF54,OUT027,3958.013405377269
DRG25,OUT045,2820.3890092440733
FDB59,OUT017,3189.2505189576477
FDQ37,OUT017,3119.236364270314
FDP56,OUT035,983.306841319903
FDW44,OUT035,2779.37082191618
FDJ26,OUT010,1639.8029173912382
FDU43,OUT018,3381.805486560006
FDW33,OUT045,1649.3062706479736
NCX53,OUT027,3588.9283334711545
FDN56,OUT010,656.1940211773422
DRF15,OUT049,2437.4787475693065
FDO33,OUT017,1968.48813050213
FDZ39,OUT010,155.6702710059585
NCJ19,OUT017,1082.839528165769
FDU01,OUT035,2962.222599116588
FDT12,OUT035,3492.3373139173655
NCM18,OUT018,799.2643356196609
FDP19,OUT017,2132.1237243287155
NCR42,OUT049,725.5237670235829
FDN10,OUT046,1933.286771659847
FDG44,OUT017,1129.998151563353
FDQ10,OUT046,2690.309879673544
DRH13,OUT049,1764.2783109110965
FDT52,OUT013,3929.6961994350368
FDM56,OUT045,1768.3102389841988
NCO43,OUT010,4.005704936970687
NCV29,OUT035,2779.660517185527
NCF06,OUT013,4092.550917946891
FDO50,OUT035,1561.8992031720318
FDT59,OUT013,3714.201072065055
FDX40,OUT027,2059.129933187939
FDE50,OUT017,3071.1319231316184
FDX51,OUT017,3231.0326224497394
NCD30,OUT018,1354.0264533038116
FDK15,OUT013,1832.2569806382298
FDL12,OUT045,1054.8631737432515
FDK46,OUT017,4042.6185787922477
DRH49,OUT010,258.3960074207971
FDQ57,OUT046,2344.018800427357
FDY59,OUT017,1708.4700940840958
FDO09,OUT018,3663.370717180983
NCG30,OUT035,2003.5276747666207
FDM09,OUT017,2773.82008656398
NCN17,OUT027,2964.936786352795
NCS42,OUT013,1653.3748158407188
FDD02,OUT019,213.09254187436954
FDE34,OUT013,2967.2408106310013
FDU38,OUT045,2916.472543481992
FDB33,OUT046,2521.0403292679985
NCJ29,OUT017,1580.8639295212693
FDZ27,OUT035,1004.7955215378993
FDI40,OUT013,1824.9761684125465
FDG22,OUT013,1005.7578407414485
FDT51,OUT017,2020.193778100483
FDF20,OUT018,2810.2077754908223
FDV50,OUT035,1983.6886216479165
FDT02,OUT049,827.0366832357831
DRC49,OUT017,2382.814572173391
FDF26,OUT049,2469.8785807954937
FDV52,OUT035,1956.7338283394274
FDX59,OUT049,795.4372136211232
FDV25,OUT035,3428.6639282509723
FDW23,OUT027,2095.7948329251353
FDE53,OUT018,1513.7754711524285
FDA19,OUT017,2226.780595897164
FDH22,OUT046,1978.7738397231174
NCO41,OUT013,1799.1559769787254
FDX12,OUT017,3841.4497503319417
FDF17,OUT013,3214.8809368821467
FDS11,OUT045,3389.8960336242117
FDR51,OUT035,2380.9507980208255
FDT49,OUT010,11.268636462159975
FDC56,OUT013,2095.680249804038
FDR13,OUT027,3268.7030005674824
FDQ60,OUT035,1987.195629516852
FDN38,OUT049,3807.8342465164014
NCL29,OUT013,2585.063150461184
FDO13,OUT027,3899.054939075728
FDE26,OUT018,1983.7625178861917
FDA31,OUT010,991.2335145230977
FDX14,OUT035,1352.4583202906574
FDA34,OUT045,2682.987462002895
FDF26,OUT013,2630.2338730112097
FDE38,OUT045,2556.2285573528825
DRI11,OUT046,1842.5559045366049
FDQ60,OUT027,3244.6544387932718
FDL21,OUT027,2193.764635924217
DRC12,OUT027,4268.762996998338
FDC47,OUT046,3432.358608737304
FDE57,OUT045,2202.4526607201424
FDT14,OUT045,1901.6566911405253
NCZ53,OUT046,2919.137071616701
FDE28,OUT018,3212.1993915325584
FDR19,OUT035,2307.881799807975
NCF54,OUT019,986.8236628665541
FDZ08,OUT046,1415.0900255652182
NCJ05,OUT018,2128.622828665239
FDF59,OUT046,2037.0495527842945
NCO05,OUT035,1677.1575300566496
FDW24,OUT018,682.9038281105691
NCX42,OUT018,2320.8107422065223
NCA53,OUT035,963.3988302086441
FDI45,OUT019,1091.0525258169237
FDG46,OUT046,1898.480216574581
FDM20,OUT010,2066.682401451037
FDW11,OUT010,512.6896114651236
FDX08,OUT035,2855.527007031066
NCK17,OUT035,838.1809906846206
FDK32,OUT018,2172.941204063005
NCA42,OUT035,2523.331060120844
DRI01,OUT035,2684.3116371446013
NCL55,OUT049,3832.224344880865
DRE25,OUT018,1269.088256595348
FDD14,OUT017,2893.141655566652
FDB10,OUT046,3572.5947135768447
DRN11,OUT035,2236.8849903101873
FDP38,OUT018,706.7898101870887
NCA30,OUT017,2960.5448119178473
FDT15,OUT017,3044.738803013268
NCP55,OUT018,776.5423414661041
FDF12,OUT035,2365.34690059121
FDM21,OUT018,3590.7805156920203
FDX56,OUT035,3236.2154682574283
FDF10,OUT017,2399.3432460606227
FDT32,OUT045,2923.278012716036
FDM51,OUT018,1476.1534131940002
NCR50,OUT018,2153.7496486200553
FDI19,OUT049,3725.1565088835932
FDX21,OUT017,1877.2378280273824
FDR31,OUT035,2394.52257213773
FDY02,OUT013,4147.8155688106535
NCA29,OUT045,2593.3530160854825
NCX17,OUT046,3458.2007544060243
FDM12,OUT045,2914.1118617889597
FDI53,OUT027,3819.2922972195456
NCU30,OUT049,2579.714367598983
FDC56,OUT027,3251.605844275411
FDK27,OUT018,1758.406152708049
NCK18,OUT017,2724.754639306052
FDB52,OUT019,2239.0334559536095
DRG25,OUT027,4227.452429708489
FDZ13,OUT049,985.3193901613158
FDB57,OUT019,1809.3408931625736
FDR40,OUT046,1485.1934474991504
NCO14,OUT019,818.6021501360226
NCN19,OUT045,2888.5134911018886
FDQ28,OUT019,776.0909449121718
FDO13,OUT018,2314.244367497109
FDK48,OUT013,1526.5299369582794
FDU07,OUT018,2141.492975827457
FDW20,OUT046,2032.4329095055236
FDV12,OUT010,20.810392925582164
FDH24,OUT013,2684.602557125292
FDV59,OUT049,3353.9445980364126
FDK57,OUT045,1876.9154321246256
FDL16,OUT027,2138.160567389121
NCQ17,OUT046,2375.8312590904716
FDJ15,OUT018,2663.85551628572
FDX24,OUT049,1628.1105995442276
FDT47,OUT046,1683.8778076791896
FDT10,OUT049,1172.9555794164744
FDZ37,OUT018,1272.1636213995962
FDW43,OUT027,4888.802404942506
DRN36,OUT017,1700.7284267151426
FDJ14,OUT045,1374.7122417912246
FDA32,OUT013,3530.4211103514563
FDJ38,OUT019,1292.9496723028728
FDQ57,OUT017,2464.6526853464093
NCQ41,OUT019,1308.2500906924515
FDG56,OUT049,1169.2722868825713
DRC13,OUT027,3345.6334686180244
FDV55,OUT035,2344.746329120887
FDQ49,OUT045,2484.761404404142
FDE29,OUT010,648.5327232405482
FDR03,OUT013,3417.4633026806714
FDD45,OUT049,1568.5304315785852
FDN38,OUT010,2119.807515094927
FDT56,OUT046,1086.3862322165196
FDT48,OUT045,3027.606938513304
FDU03,OUT049,2865.9577417109704
FDC56,OUT010,217.21661918632026
NCO43,OUT027,2944.5504834077165
FDQ27,OUT017,1869.0876254223308
FDR03,OUT046,3246.8710313886013
DRH23,OUT010,793.4647515271049
FDG22,OUT045,781.1711712137317
NCJ42,OUT013,1888.1678732432001
FDR24,OUT046,1564.1847972245155
FDW60,OUT035,2833.9090950246564
FDJ08,OUT013,3090.767690966113
DRL59,OUT018,707.1783701135382
FDG60,OUT010,1879.3635110279738
FDW27,OUT017,2566.337910643676
FDX14,OUT018,1065.9204259464664
FDC20,OUT013,1252.097500890433
NCS29,OUT018,3658.4551230512334
FDJ56,OUT046,1602.355824992871
FDB20,OUT019,338.86552521538397
FDL28,OUT027,4832.7976417647415
FDW01,OUT018,2112.616982335964
FDL03,OUT046,3116.921178775381
FDX22,OUT049,3293.964115296837
FDJ21,OUT035,2377.5526366312824
FDR31,OUT045,2337.9089109602864
FDG21,OUT035,2420.477881203252
FDS22,OUT027,2230.09808720993
FDK08,OUT035,1698.103141970369
FDE17,OUT018,2156.5571744562467
NCN30,OUT017,1721.3639868777386
FDT50,OUT046,1643.063736298378
NCX42,OUT049,2592.2133441746846
FDJ12,OUT035,3269.619186675791
NCA18,OUT027,3196.0857377668526
FDP23,OUT019,1663.5320323894766
FDX12,OUT013,3894.3366285567818
FDN40,OUT018,2110.957723427293
FDV48,OUT035,1424.0177093227912
NCY54,OUT013,2742.2374154304716
FDL16,OUT010,880.3133074640623
FDR45,OUT018,3382.7564733547297
FDJ52,OUT046,2551.1450515490105
DRG01,OUT017,1443.8931768301381
FDP52,OUT013,3720.790187345341
FDU58,OUT017,3063.6951935704083
FDL02,OUT045,1693.980899837929
FDG28,OUT013,3915.6893596702675
FDA19,OUT035,2120.297693654113
FDW46,OUT027,2535.270980795327
NCD43,OUT049,1731.3534861825174
DRG39,OUT013,1154.2953648684015
NCF55,OUT049,771.4223602622797
FDJ07,OUT046,1960.68090469875
FDE08,OUT046,2393.0196155857066
FDP56,OUT019,720.2775361361664
FDT45,OUT045,947.894624619853
FDF17,OUT018,2736.414059004357
FDX44,OUT046,1514.0182323958097
FDM28,OUT027,4118.49034790265
FDI36,OUT049,3110.1200989184845
FDS07,OUT045,1811.2147199217561
FDD36,OUT045,1881.7895582756964
FDW11,OUT046,1126.2793319467582
FDN40,OUT049,2441.8718869918703
NCQ18,OUT049,1579.2416672024474
NCQ54,OUT017,2724.1677732427534
NCS42,OUT045,1447.1148560933325
DRH39,OUT010,384.6456864275817
FDC09,OUT027,3107.3413488243878
FDT08,OUT010,747.9096845130771
FDC08,OUT035,3491.59414318966
FDT20,OUT017,924.5953345574794
FDS35,OUT035,1168.9566651605223
FDX58,OUT018,2557.297198766635
FDW58,OUT046,1781.3132297833922
DRD27,OUT046,1665.3009237270917
FDH32,OUT019,75.1301482474787
FDS26,OUT035,3994.0063880869493
FDQ31,OUT046,1531.6009863666968
FDP11,OUT018,3084.62040853055
FDD58,OUT017,1775.1629515021423
FDM33,OUT045,3261.844762865978
FDZ16,OUT049,3015.9486556781685
NCS29,OUT010,2287.146253424209
NCM18,OUT019,662.4919591217201
FDP11,OUT049,3390.0578606859253
NCC42,OUT017,2346.6298665725963
DRM23,OUT046,2614.1002690694386
NCN55,OUT027,4918.127653596233
FDK46,OUT013,4075.834549578799
FDR01,OUT046,3097.697550575247
NCA05,OUT045,2309.030404722954
NCP43,OUT017,2875.2018651533517
FDR12,OUT010,1065.0275419498998
FDQ01,OUT013,4018.391794531097
FDM13,OUT046,2115.9214437585706
FDQ19,OUT017,3886.140057643157
FDK56,OUT019,1112.9922295902438
NCX06,OUT010,1188.4921332222957
FDO56,OUT027,3308.3897957776153
FDU45,OUT045,1838.4015760828793
FDI16,OUT019,725.462902786722
FDL32,OUT046,1858.4226915096006
FDA07,OUT046,2064.6516786445545
FDA14,OUT045,2285.8903619301836
FDV46,OUT027,3575.383174230691
NCO07,OUT035,3290.8830390292096
NCP41,OUT046,1741.5769129871992
FDY60,OUT018,2034.4222989583159
FDN38,OUT017,3933.458610847135
FDO15,OUT046,1393.779896036412
FDT60,OUT013,2140.2682367296434
FDA55,OUT035,3509.5883504512976
FDE02,OUT010,139.815959358511
DRJ39,OUT049,3407.2457076763485
FDV34,OUT035,1404.482560467859
FDS20,OUT027,4190.5809673744425
FDF02,OUT027,2992.4846910478745
FDW40,OUT017,2404.0241193869333
NCB43,OUT046,2833.0309995922316
FDR58,OUT017,1664.5202653150218
DRJ59,OUT035,846.6512894126936
NCD30,OUT017,1759.7453244687854
FDE14,OUT017,1809.035580916026
FDC28,OUT018,1498.981770908667
FDU16,OUT018,1200.3591978753393
NCD19,OUT035,1070.4835133101965
FDU21,OUT046,780.4011736072571
FDV59,OUT027,4661.552079478493
FDU03,OUT045,2800.4103673908603
FDC33,OUT010,1468.3489740063642
NCR42,OUT035,756.0553978519515
DRH59,OUT035,1318.900439959616
NCM31,OUT035,2249.071526746997
FDS50,OUT035,3443.8348577502666
FDP39,OUT046,998.4465431216763
FDQ55,OUT013,2155.8224824588706
FDV36,OUT019,348.25167858504665
FDI05,OUT027,2644.456901103179
FDS45,OUT027,3137.4773993042854
FDA39,OUT045,784.6933201135093
FDC37,OUT010,149.278553827216
FDJ60,OUT027,3954.817959554638
DRQ35,OUT046,1967.016283153294
NCJ06,OUT046,1929.735002888243
NCY42,OUT018,2010.7370739913417
DRM37,OUT049,3002.391903703936
FDR14,OUT045,867.1389392464635
FDE51,OUT049,927.5557758886816
FDT33,OUT017,2778.2420548965283
FDR08,OUT013,2045.6673947543723
FDE36,OUT010,948.039901037333
FDL22,OUT019,149.31500966168346
FDR44,OUT013,2305.143972394724
FDI56,OUT019,210.84145020687492
FDE47,OUT010,400.9850243484002
FDV27,OUT010,73.31236707321136
FDV10,OUT049,897.6266067430961
FDC40,OUT045,1350.6706086532322
NCX41,OUT013,3398.423916118444
NCQ38,OUT027,3049.3999600674433
FDV12,OUT027,3024.0247715675305
FDE52,OUT017,1687.9307491919371
FDG20,OUT027,4077.076483055216
FDV16,OUT027,2069.568502474717
FDI32,OUT017,1927.9170003760005
FDJ32,OUT049,1166.1876391813912
FDN39,OUT018,2420.1173875094846
FDY34,OUT017,2803.310974005597
FDC14,OUT035,914.028095765434
FDA55,OUT017,3603.3400804890025
FDZ50,OUT010,1192.6128695594575
DRG13,OUT049,2601.474913389852
FDP01,OUT013,2638.6013978254614
NCG54,OUT017,2766.0421903592296
FDM13,OUT045,2071.8215846195826
NCO18,OUT027,4084.016018652157
NCW41,OUT013,2631.141027482372
FDM52,OUT027,3681.8997044115986
NCF55,OUT035,768.0040000375698
FDT09,OUT046,2174.366120994674
NCM19,OUT035,1823.0299340873216
FDW12,OUT018,2099.201765347946
FDP15,OUT019,2159.824650145164
FDK36,OUT045,908.6145888481974
FDZ25,OUT035,2768.622476862728
NCW06,OUT049,2985.673995499964
FDW60,OUT046,2834.1047190240824
DRC49,OUT013,2442.9517448540873
NCT17,OUT035,2941.7086026664538
NCN06,OUT018,2226.6131919813333
FDC45,OUT013,2802.934037661339
DRJ47,OUT019,962.6154575359592
NCF06,OUT045,3841.142012855432
FDE21,OUT010,300.7180495332195
DRG27,OUT013,954.0930441300625
FDW40,OUT049,2286.9178155755926
NCO53,OUT046,2755.791058967795
FDE23,OUT049,949.1818652523434
FDQ16,OUT046,1797.345640649301
FDS26,OUT045,3863.81750749189
FDZ13,OUT010,799.0481801857916
FDS14,OUT049,2507.744010448416
FDC10,OUT045,1902.7559549527064
FDY16,OUT049,2909.071410528144
FDJ20,OUT035,2086.9724337937137
FDV43,OUT035,889.0328539222864
FDZ32,OUT027,3130.2660598240036
FDR23,OUT046,2722.87318782093
FDN24,OUT035,993.0479295822674
FDE34,OUT027,4121.7168527274125
FDU31,OUT013,3580.564029746045
FDW33,OUT018,1460.3867881011784
FDU26,OUT046,1971.9826995163212
FDE20,OUT027,4053.877745167034
NCW05,OUT035,1691.580255911987
FDB22,OUT018,2081.079848543425
FDO56,OUT046,1952.3544068493557
FDA19,OUT027,3418.5910248395267
DRI39,OUT045,948.7214264430836
FDH52,OUT018,866.3293325485347
FDZ50,OUT035,2906.958300096695
NCN42,OUT035,2365.1419144524716
FDB53,OUT013,2469.1394912744145
DRG11,OUT017,1869.0676884375434
DRK11,OUT027,3675.6265348800043
FDQ60,OUT017,2101.9537177572056
FDT36,OUT017,816.0145302897822
DRG25,OUT018,2590.5769929764565
DRJ23,OUT046,2926.8432817969697
FDG05,OUT035,2537.2945833377235
NCK06,OUT018,1682.9446093540341
FDU52,OUT017,2551.115249777269
FDW07,OUT018,1213.6842901257678
NCM17,OUT045,785.5469404293817
FDA22,OUT045,2558.9850196080924
NCA41,OUT018,2701.927036713969
FDF38,OUT035,928.5010299020869
FDH52,OUT046,1172.7659181832137
FDY58,OUT019,1770.1710584032467
FDZ16,OUT045,2929.0518428433597
NCM18,OUT017,1195.0287240468856
FDA22,OUT018,2309.2924845743773
NCJ43,OUT035,2762.875720956168
FDI34,OUT027,4846.886265251721
FDG56,OUT046,1156.2031502328696
FDS34,OUT046,1909.8566081939566
DRC01,OUT035,1029.1978361998767
FDQ04,OUT035,820.6663863447552
FDK04,OUT035,1104.7323723086402
FDT51,OUT049,1916.9723862049977
FDV26,OUT017,3189.3334758079436
FDS04,OUT049,2253.4132278324305
FDW43,OUT018,3274.5278072107403
FDQ28,OUT010,803.0289581282805
NCK06,OUT017,2083.027201764319
FDS23,OUT018,1769.8826446391558
FDZ36,OUT019,1231.6744452185558
FDE56,OUT018,837.4966966095058
FDW10,OUT027,4034.3338513469344
NCN14,OUT045,2765.2441064742734
NCQ18,OUT045,1502.2490140001946
FDW08,OUT017,1833.5302600192904
FDU43,OUT035,3681.0202982868004
FDR33,OUT010,153.9713646303353
FDM24,OUT010,733.8676659835987
NCZ05,OUT046,1670.8482188326102
NCV41,OUT035,1868.5746389565643
FDV11,OUT018,2465.992256829374
NCY05,OUT035,775.6859141574596
FDV44,OUT018,2701.3588808749255
FDW32,OUT049,1500.646773610093
NCU18,OUT027,3559.0607815437033
NCC43,OUT035,3782.60655887922
FDW19,OUT013,2056.5703645145177
FDN31,OUT035,2998.000561602037
FDI48,OUT045,946.732691411984
FDS24,OUT017,1678.103431399265
FDF46,OUT049,1881.6008119315757
DRG23,OUT017,2472.7939929810764
FDG14,OUT018,2145.3947522315802
NCY30,OUT049,2804.1832471011703
FDO28,OUT018,1686.5431538413577
DRD24,OUT035,2288.6812284601374
FDI33,OUT049,1568.6991023634664
FDN32,OUT046,2917.6333653746988
FDR16,OUT045,3210.1053640513574
FDF26,OUT046,2463.853111400341
NCN29,OUT018,660.6946212633738
FDE20,OUT045,2665.254293863114
FDA46,OUT046,2931.6636689039005
FDU28,OUT045,2867.713029384382
FDQ48,OUT045,1652.5638048834876
FDV36,OUT013,2255.0903220679547
FDR14,OUT018,655.4986198213046
FDP23,OUT017,3464.0766566784396
FDP56,OUT013,1166.844905137813
FDK48,OUT010,312.0118088262343
FDR48,OUT046,2356.5704409870077
NCY29,OUT049,1043.1078597334622
FDM22,OUT018,771.4987742868316
DRJ01,OUT013,2657.6380784436515
FDZ43,OUT045,3701.2442540497905
FDV03,OUT035,2483.9397543809273
FDX11,OUT027,4142.368888280757
NCA41,OUT027,4293.640390746772
FDE38,OUT017,2740.5655071336314
FDI27,OUT018,672.2187260736414
FDN32,OUT013,3058.5491027507496
NCN43,OUT017,2088.3216071832435
FDB47,OUT027,4490.324590199615
FDV03,OUT017,2584.7561858385316
NCN30,OUT045,1577.9611889118828
NCV54,OUT010,289.09293720955657
FDV07,OUT013,2009.0799983613797
FDP07,OUT049,3075.6255355279754
FDK48,OUT018,1019.8621886463161
FDM15,OUT019,742.2711467939807
FDY19,OUT027,3259.3208489182107
FDK46,OUT046,3923.588990221995
FDY11,OUT045,1182.783960996147
FDH09,OUT046,1003.8613151601821
FDO08,OUT027,3964.0758667691025
FDU14,OUT013,3995.3771244351465
FDD22,OUT027,3138.865029700599
FDM27,OUT017,2581.190185818762
FDL02,OUT027,3078.8061141868448
NCA17,OUT035,2346.1181815886985
FDE38,OUT019,894.6221551582107
NCG07,OUT049,2916.224679582944
DRC27,OUT013,3906.101117101266
FDA27,OUT035,3963.4692785405678
FDW40,OUT045,2209.934431489077
